game_id,time_elapsed,lead_diff,home_win,N_window,n_window,prior,alpha,beta,win_prob
401856600,200,4,1,14732,11044,,1,1,0.749626713723361
401856600,201,4,1,14736,11036,,1,1,0.7488804451078844
401856600,202,4,1,14744,11034,,1,1,0.7483385324833853
401856600,203,5,1,11971,9332,,1,1,0.7795038837384114
401856600,204,5,1,11972,9336,,1,1,0.7797728411558377
401856600,205,5,1,11972,9337,,1,1,0.7798563554367797
401856600,206,5,1,11975,9339,,1,1,0.779828003673708
401856600,207,5,1,11980,9347,,1,1,0.7801702553830746
401856600,208,5,1,11974,9344,,1,1,0.780310621242485
401856600,209,5,1,11966,9338,,1,1,0.7803308823529411
401856600,210,5,1,11961,9333,,1,1,0.7802390704672741
401856600,211,5,1,11958,9324,,1,1,0.7796822742474916
401856600,212,5,1,11949,9312,,1,1,0.7792653334449
401856600,213,5,1,11948,9305,,1,1,0.7787447698744769
401856600,214,5,1,11954,9304,,1,1,0.778270324523252
401856600,215,5,1,11963,9302,,1,1,0.7775177601337233
401856600,216,5,1,11977,9305,,1,1,0.7768595041322314
401856600,217,5,1,11998,9312,,1,1,0.7760833333333333
401856600,218,5,1,12010,9317,,1,1,0.7757242757242757
401856600,219,3,1,16883,12196,,1,1,0.7223571217056559
401856600,220,3,1,16857,12183,,1,1,0.7227000415208494
401856600,221,3,1,16843,12172,,1,1,0.7226476699317305
401856600,222,3,1,16828,12167,,1,1,0.7229946524064171
401856600,223,3,1,16798,12156,,1,1,0.7236309523809524
401856600,224,3,1,16789,12163,,1,1,0.7244357096063367
401856600,225,3,1,16782,12172,,1,1,0.7252740705433747
401856600,226,3,1,16776,12183,,1,1,0.7261890570985815
401856600,227,3,1,16778,12197,,1,1,0.7269368295589989
401856600,228,3,1,16770,12203,,1,1,0.7276413069401383
401856600,229,3,1,16755,12197,,1,1,0.7279345944978218
401856600,230,3,1,16763,12203,,1,1,0.7279451237697584
401856600,231,3,1,16759,12205,,1,1,0.7282381719467812
401856600,232,3,1,16737,12196,,1,1,0.7286576259035785
401856600,233,3,1,16716,12190,,1,1,0.729214020815887
401856600,234,3,1,16693,12184,,1,1,0.7298592392932015
401856600,235,3,1,16668,12177,,1,1,0.7305338932213558
401856600,236,3,1,16641,12168,,1,1,0.73117827314787
401856600,237,3,1,16593,12141,,1,1,0.7316661645073818
401856600,238,3,1,16548,12113,,1,1,0.731963746223565
401856600,239,3,1,16513,12092,,1,1,0.7322434150772026
401856600,240,3,1,16462,12056,,1,1,0.7323250728862973
401856600,241,3,1,16413,12024,,1,1,0.7325616813889735
401856600,242,3,1,16360,11994,,1,1,0.7331010878865665
401856600,243,3,1,16327,11976,,1,1,0.7334803111029456
401856600,244,3,1,16305,11969,,1,1,0.7340405960630404
401856600,245,3,1,16272,11946,,1,1,0.7341157674818729
401856600,246,3,1,16246,11925,,1,1,0.7339980305268341
401856600,247,3,1,16250,11927,,1,1,0.7339404380999262
401856600,248,3,1,16255,11927,,1,1,0.7337147075106109
401856600,249,3,1,16262,11925,,1,1,0.7332759468765372
401856600,250,3,1,16247,11911,,1,1,0.7330912671549018
401856600,251,3,1,16232,11893,,1,1,0.7326598496981643
401856600,252,3,1,16228,11892,,1,1,0.7327788046826864
401856600,253,3,1,16221,11890,,1,1,0.7329717068359736
401856600,254,3,1,16205,11879,,1,1,0.7330165977663973
401856600,255,3,1,16192,11872,,1,1,0.7331727800419908
401856600,256,3,1,16185,11867,,1,1,0.7331809476740594
401856600,257,3,1,16177,11864,,1,1,0.7333580567402188
401856600,258,5,1,12187,9555,,1,1,0.7839855607514973
401856600,259,5,1,12171,9539,,1,1,0.7837016347654645
401856600,260,5,1,12180,9536,,1,1,0.7828763749794779
401856600,261,5,1,12195,9538,,1,1,0.7820775600557515
401856600,262,5,1,12214,9549,,1,1,0.7817616240995415
401856600,263,5,1,12218,9554,,1,1,0.7819148936170213
401856600,264,5,1,12228,9560,,1,1,0.7817661488143909
401856600,265,5,1,12243,9573,,1,1,0.7818701510820744
401856600,266,5,1,12253,9584,,1,1,0.7821297429620563
401856600,267,5,1,12244,9583,,1,1,0.7826228972725788
401856600,268,5,1,12230,9576,,1,1,0.782946370176586
401856600,269,5,1,12202,9557,,1,1,0.7831858407079646
401856600,270,5,1,12183,9544,,1,1,0.7833401723430448
401856600,271,5,1,12165,9532,,1,1,0.7835127804717679
401856600,272,5,1,12149,9513,,1,1,0.7829808246234877
401856600,273,5,1,12131,9492,,1,1,0.7824116047144152
401856600,274,5,1,12124,9476,,1,1,0.7815437902028699
401856600,275,5,1,12113,9456,,1,1,0.7806025588113908
401856600,276,5,1,12105,9439,,1,1,0.7797142149169902
401856600,277,5,1,12091,9416,,1,1,0.778714959067229
401856600,278,5,1,12085,9403,,1,1,0.778025978323819
401856600,279,5,1,12074,9394,,1,1,0.7779894004637297
401856600,280,5,1,12064,9384,,1,1,0.7778054036134593
401856600,281,5,1,12057,9382,,1,1,0.7780910523260636
401856600,282,5,1,12051,9380,,1,1,0.7783124533311209
401856600,283,5,1,12045,9375,,1,1,0.7782850502199717
401856600,284,5,1,12056,9381,,1,1,0.7780726488638249
401856600,285,5,1,12065,9381,,1,1,0.7774923344658987
401856600,286,5,1,12068,9378,,1,1,0.7770505385252693
401856600,287,5,1,12076,9377,,1,1,0.7764530551415797
401856600,288,5,1,12076,9368,,1,1,0.7757078986587184
401856600,289,5,1,12087,9371,,1,1,0.7752502274795269
401856600,290,5,1,12095,9376,,1,1,0.7751508638505414
401856600,291,5,1,12093,9377,,1,1,0.7753617197188921
401856600,292,5,1,12088,9376,,1,1,0.7755996691480562
401856600,293,5,1,12077,9373,,1,1,0.7760576206639622
401856600,294,5,1,12070,9373,,1,1,0.7765076209410205
401856600,295,5,1,12071,9375,,1,1,0.7766089621469394
401856600,296,5,1,12060,9364,,1,1,0.7764052395954236
401856600,297,5,1,12047,9348,,1,1,0.7759150136940824
401856600,298,5,1,12038,9336,,1,1,0.7754983388704318
401856600,299,5,1,12025,9322,,1,1,0.7751725284775921
401856600,300,5,1,12021,9314,,1,1,0.7747650336854363
401856600,301,5,1,12011,9301,,1,1,0.7743278115375011
401856600,302,5,1,11998,9289,,1,1,0.7741666666666667
401856600,303,5,1,11991,9278,,1,1,0.7737013257733678
401856600,304,5,1,11986,9269,,1,1,0.7732732732732732
401856600,305,5,1,11992,9267,,1,1,0.7727196931799233
401856600,306,5,1,12001,9270,,1,1,0.7723902357743897
401856600,307,5,1,12021,9278,,1,1,0.7717707726856857
401856600,308,5,1,12049,9294,,1,1,0.7713052858683926
401856600,309,5,1,12074,9306,,1,1,0.7707022192779066
401856600,310,5,1,12100,9325,,1,1,0.7706164270368534
401856600,311,5,1,12127,9350,,1,1,0.7709621568142468
401856600,312,5,1,12142,9364,,1,1,0.7711627140974967
401856600,313,5,1,12156,9376,,1,1,0.771261720677743
401856600,314,5,1,12159,9385,,1,1,0.7718115286571828
401856600,315,5,1,12164,9399,,1,1,0.7726450764425448
401856600,316,5,1,12163,9411,,1,1,0.7736950267159884
401856600,317,5,1,12157,9413,,1,1,0.7742413027387121
