game_id,time_elapsed,lead_diff,home_win,N_window,n_window,prior,alpha,beta,win_prob
401851183,453,-1,1,12723,7799,,1,1,0.6129666011787819
401851183,454,-1,1,12730,7797,,1,1,0.6124725102104932
401851183,455,-1,1,12732,7786,,1,1,0.6115124862572641
401851183,456,-1,1,12728,7775,,1,1,0.6108405341712491
401851183,457,-1,1,12734,7774,,1,1,0.6104742462311558
401851183,458,-1,1,12743,7772,,1,1,0.6098862298940761
401851183,459,-1,1,12740,7768,,1,1,0.6097159001726573
401851183,460,-1,1,12742,7779,,1,1,0.6104833647206529
401851183,461,-1,1,12736,7778,,1,1,0.6106924163918983
401851183,462,-1,1,12729,7782,,1,1,0.6113423925850286
401851183,463,-1,1,12730,7788,,1,1,0.6117656299088909
401851183,464,-1,1,12730,7793,,1,1,0.6121583411875589
401851183,465,-1,1,12724,7798,,1,1,0.6128398554141128
401851183,466,-1,1,12728,7810,,1,1,0.6135899450117832
401851183,467,-1,1,12724,7814,,1,1,0.6140971239981141
401851183,468,-1,1,12729,7829,,1,1,0.6150341685649203
401851183,469,-1,1,12736,7850,,1,1,0.6163447951012718
401851183,470,-1,1,12733,7866,,1,1,0.6177463682764036
401851183,471,-1,1,12716,7874,,1,1,0.6192011322534989
401851183,472,-1,1,12697,7874,,1,1,0.6201275690999292
401851183,473,-1,1,12673,7875,,1,1,0.6213806706114399
401851183,474,-1,1,12656,7882,,1,1,0.6227682098277769
401851183,475,-1,1,12637,7882,,1,1,0.6237044069942242
401851183,476,-1,1,12610,7871,,1,1,0.6241674595623216
401851183,477,-1,1,12573,7850,,1,1,0.6243339960238569
401851183,478,-1,1,12541,7835,,1,1,0.6247309256158814
401851183,479,-1,1,12502,7823,,1,1,0.6257197696737045
401851183,480,-1,1,12470,7804,,1,1,0.6258017960230917
401851183,481,-1,1,12426,7776,,1,1,0.6257644029610557
401851183,482,-1,1,12373,7744,,1,1,0.6258585858585859
401851183,483,-1,1,12323,7718,,1,1,0.626288032454361
401851183,484,-1,1,12289,7700,,1,1,0.6265560165975104
401851183,485,-1,1,12244,7669,,1,1,0.6263269639065817
401851183,486,-1,1,12216,7647,,1,1,0.6259616958585693
401851183,487,-1,1,12169,7618,,1,1,0.6259962205241969
401851183,488,-1,1,12139,7602,,1,1,0.6262251873815995
401851183,489,-1,1,12118,7591,,1,1,0.6264026402640264
401851183,490,-1,1,12108,7585,,1,1,0.6264244426094137
401851183,491,-1,1,12093,7581,,1,1,0.6268706076891277
401851183,492,-1,1,12084,7584,,1,1,0.6275856362733742
401851183,493,-1,1,12067,7580,,1,1,0.6281382053194133
401851183,494,-1,1,12064,7584,,1,1,0.6286258909332008
401851183,495,-1,1,12051,7573,,1,1,0.6283912718825189
401851183,496,-1,1,12041,7564,,1,1,0.6281657394336959
401851183,497,-1,1,12021,7547,,1,1,0.6277967229476836
401851183,498,-1,1,11996,7530,,1,1,0.6276879479913319
401851183,499,-1,1,11988,7523,,1,1,0.6275229357798165
401851183,500,-1,1,11990,7524,,1,1,0.627501667778519
401851183,501,0,1,12856,8353,,1,1,0.6497122414061285
401851183,502,0,1,12842,8346,,1,1,0.6498754282155091
401851183,503,0,1,12823,8336,,1,1,0.6500584795321638
401851183,504,0,1,12789,8313,,1,1,0.6499882730044563
401851183,505,0,1,12758,8287,,1,1,0.6495297805642634
401851183,506,0,1,12733,8260,,1,1,0.6486847271299568
401851183,507,0,1,12700,8232,,1,1,0.6481656432057944
401851183,508,0,1,12670,8201,,1,1,0.6472537878787878
401851183,509,0,1,12643,8171,,1,1,0.6462633451957296
401851183,510,0,1,12634,8149,,1,1,0.6449825894270339
401851183,511,0,1,12634,8131,,1,1,0.6435580880025324
401851183,512,0,1,12619,8103,,1,1,0.6421044291260597
401851183,513,0,1,12601,8075,,1,1,0.6407998095691502
401851183,514,0,1,12581,8035,,1,1,0.6386394341571963
401851183,515,0,1,12552,7988,,1,1,0.63637087780787
401851183,516,0,1,12518,7944,,1,1,0.6345846645367412
401851183,517,0,1,12476,7903,,1,1,0.6334348453277769
401851183,518,0,1,12445,7871,,1,1,0.6324415521812485
401851183,519,0,1,12428,7848,,1,1,0.631456154465004
401851183,520,0,1,12419,7830,,1,1,0.6304645358666774
401851183,521,0,1,12409,7819,,1,1,0.630086213842559
401851183,522,0,1,12400,7813,,1,1,0.6300596677955168
401851183,523,0,1,12397,7809,,1,1,0.629889507218324
401851183,524,0,1,12400,7807,,1,1,0.6295758748588938
401851183,525,0,1,12396,7805,,1,1,0.6296176802710115
401851183,526,2,1,12366,8688,,1,1,0.702538809831824
401851183,527,2,1,12352,8681,,1,1,0.7027683341427877
401851183,528,2,1,12339,8680,,1,1,0.7034275990600437
401851183,529,2,1,12316,8663,,1,1,0.7033609352167559
401851183,530,2,1,12292,8650,,1,1,0.7036765902066049
401851183,531,2,1,12274,8642,,1,1,0.7040566959921799
401851183,532,2,1,12252,8632,,1,1,0.7045046515423535
401851183,533,2,1,12233,8621,,1,1,0.7046996322026972
401851183,534,2,1,12218,8611,,1,1,0.704746317512275
401851183,535,2,1,12201,8594,,1,1,0.7043349995902647
401851183,536,2,1,12190,8587,,1,1,0.7043963254593176
401851183,537,2,1,12176,8577,,1,1,0.7043849564788963
401851183,538,2,1,12156,8557,,1,1,0.703898667544004
401851183,539,2,1,12144,8539,,1,1,0.7031121356825293
401851183,540,2,1,12132,8517,,1,1,0.7019943959123125
401851183,541,2,1,12136,8508,,1,1,0.7010215851046301
401851183,542,2,1,12154,8515,,1,1,0.7005593945376769
401851183,543,2,1,12171,8518,,1,1,0.6998274870615296
401851183,544,0,1,12155,7729,,1,1,0.6358476597844863
401851183,545,0,1,12130,7717,,1,1,0.6361688097593142
401851183,546,0,1,12112,7707,,1,1,0.6362885917120686
401851183,547,0,1,12091,7697,,1,1,0.6365666087819399
401851183,548,0,1,12062,7680,,1,1,0.6366876657824934
401851183,549,0,1,12029,7658,,1,1,0.6366054359571108
401851183,550,0,1,12000,7647,,1,1,0.6372271288118647
401851183,551,0,1,11977,7643,,1,1,0.6381167042324067
401851183,552,0,1,11970,7651,,1,1,0.6391580354159706
401851183,553,0,1,11946,7649,,1,1,0.6402745229327084
401851183,554,0,1,11934,7652,,1,1,0.6411695710455764
401851183,555,0,1,11922,7655,,1,1,0.6420664206642066
401851183,556,0,1,11899,7649,,1,1,0.6428031257877489
401851183,557,0,1,11878,7633,,1,1,0.6425925925925926
401851183,558,0,1,11859,7616,,1,1,0.6421886856082961
401851183,559,0,1,11842,7601,,1,1,0.6418439716312057
401851183,560,0,1,11835,7590,,1,1,0.6412942468530878
401851183,561,0,1,11824,7576,,1,1,0.6407069169626247
401851183,562,0,1,11821,7563,,1,1,0.6397699399475598
401851183,563,0,1,11825,7556,,1,1,0.6389616978100956
401851183,564,0,1,11825,7550,,1,1,0.6384543840365265
401851183,565,0,1,11824,7545,,1,1,0.6380855741586335
401851183,566,0,1,11814,7528,,1,1,0.637186865267434
401851183,567,0,1,11802,7513,,1,1,0.6365638766519823
401851183,568,0,1,11795,7504,,1,1,0.6361786894973298
401851183,569,0,1,11777,7491,,1,1,0.6360472026487818
401851183,570,0,1,11766,7483,,1,1,0.6359619306594153
401851183,571,0,1,11763,7481,,1,1,0.6359541011474713
401851183,572,0,1,11748,7466,,1,1,0.6354893617021277
401851183,573,0,1,11745,7467,,1,1,0.6357367838597089
401851183,574,0,1,11740,7465,,1,1,0.6358371657298586
401851183,575,0,1,11724,7453,,1,1,0.6356813917789528
401851183,576,0,1,11722,7457,,1,1,0.6361310133060389
401851183,577,0,1,11719,7457,,1,1,0.6362938315843358
401851183,578,0,1,11712,7456,,1,1,0.6365886972852997
401851183,579,0,1,11718,7466,,1,1,0.6371160409556313
401851183,580,0,1,11715,7462,,1,1,0.6369377827088846
401851183,581,0,1,11702,7452,,1,1,0.6367908407382091
401851183,582,0,1,11693,7447,,1,1,0.6368533561351005
401851183,583,0,1,11665,7420,,1,1,0.636067540927402
401851183,584,0,1,11634,7396,,1,1,0.6356995531110348
401851183,585,2,1,11622,7969,,1,1,0.6856503785271851
401851183,586,2,1,11598,7958,,1,1,0.6861206896551724
401851183,587,2,1,11574,7941,,1,1,0.6860746371803732
401851183,588,2,1,11560,7931,,1,1,0.6860404774260509
401851183,589,2,1,11559,7936,,1,1,0.68653230689386735
401851183,590,2,1,11555,7941,,1,1,0.6872025612183092
401851183,591,2,1,11553,7948,,1,1,0.6879273041973172
401851183,592,2,1,11533,7946,,1,1,0.6889466840052015
401851183,593,2,1,11497,7930,,1,1,0.6897121488825115
401851183,594,2,1,11464,7916,,1,1,0.6904761904761905
401851183,595,2,1,11439,7910,,1,1,0.6914605366663753
401851183,596,2,1,11412,7898,,1,1,0.692044857192921
401851183,597,2,1,11395,7892,,1,1,0.6925506712292708
401851183,598,2,1,11380,7887,,1,1,0.6930240730978738
401851183,599,2,1,11372,7884,,1,1,0.6932477580446633
401851183,600,2,1,11375,7891,,1,1,0.6936802320471126
401851183,601,2,1,11381,7899,,1,1,0.6940173943600105
401851183,602,2,1,11386,7907,,1,1,0.6944151738672286
401851183,603,2,1,11394,7918,,1,1,0.6948929448929448
401851183,604,2,1,11393,7918,,1,1,0.6949539271610355
401851183,605,2,1,11380,7907,,1,1,0.694781233526621
401851183,606,2,1,11374,7903,,1,1,0.6947960618846695
401851183,607,2,1,11364,7893,,1,1,0.6945275382720394
401851183,608,2,1,11357,7885,,1,1,0.6942512545118408
401851183,609,2,1,11346,7871,,1,1,0.6936905181529786
401851183,610,2,1,11336,7854,,1,1,0.6928029634856235
401851183,611,2,1,11321,7838,,1,1,0.6923076923076923
401851183,612,2,1,11321,7840,,1,1,0.6924843239424181
401851183,613,2,1,11318,7835,,1,1,0.6922261484098939
401851183,614,2,1,11311,7832,,1,1,0.692389286661363
401851183,615,2,1,11295,7824,,1,1,0.6926617686111357
401851183,616,2,1,11277,7809,,1,1,0.692437272807873
401851183,617,2,1,11254,7789,,1,1,0.6920753375977257
401851183,618,2,1,11222,7762,,1,1,0.6916429080541696
401851183,619,2,1,11178,7719,,1,1,0.6905187835420393
401851183,620,2,1,11142,7683,,1,1,0.6895190236898779
401851183,621,2,1,11107,7650,,1,1,0.6887208569628229
401851183,622,2,1,11073,7616,,1,1,0.687765237020316
401851183,623,2,1,11036,7590,,1,1,0.6877151657909042
401851183,624,2,1,11003,7573,,1,1,0.6882326215356656
401851183,625,2,1,10977,7559,,1,1,0.6885873030330631
401851183,626,2,1,10970,7557,,1,1,0.6888443310244258
401851183,627,2,1,10955,7548,,1,1,0.6889659578351739
401851183,628,2,1,10951,7539,,1,1,0.6883958732767278
401851183,629,2,1,10955,7536,,1,1,0.6878707675458611
401851183,630,2,1,10962,7531,,1,1,0.6869755563662897
401851183,631,2,1,10968,7522,,1,1,0.6857793983591614
401851183,632,2,1,10988,7521,,1,1,0.6844404003639672
401851183,633,2,1,11002,7525,,1,1,0.6839331152308251
401851183,634,2,1,11017,7534,,1,1,0.6838188583356022
401851183,635,2,1,11024,7537,,1,1,0.6836568111735897
401851183,636,2,1,11036,7545,,1,1,0.683638340279036
401851183,637,2,1,11051,7559,,1,1,0.6839772007599747
401851183,638,2,1,11062,7567,,1,1,0.6840202458423716
401851183,639,2,1,11063,7569,,1,1,0.684139177586986
401851183,640,2,1,11055,7560,,1,1,0.6838202043954056
401851183,641,2,1,11049,7551,,1,1,0.683377069948421
401851183,642,2,1,11040,7541,,1,1,0.6830284368773772
401851183,643,2,1,11018,7524,,1,1,0.6828493647912885
401851183,644,2,1,10993,7505,,1,1,0.6826739427012278
401851183,645,2,1,10971,7496,,1,1,0.6832224551171057
401851183,646,2,1,10946,7483,,1,1,0.6835951772013154
401851183,647,2,1,10933,7479,,1,1,0.6840420667581162
401851183,648,2,1,10917,7469,,1,1,0.68412858320359
401851183,649,2,1,10909,7468,,1,1,0.6845385390889928
401851183,650,2,1,10892,7454,,1,1,0.68432164494217
401851183,651,2,1,10875,7433,,1,1,0.6834605130091018
401851183,652,2,1,10854,7407,,1,1,0.6823876197494473
401851183,653,2,1,10826,7381,,1,1,0.6817510158847433
401851183,654,2,1,10803,7360,,1,1,0.6812586765386395
401851183,655,2,1,10782,7343,,1,1,0.6810089020771514
401851183,656,2,1,10759,7321,,1,1,0.6804200353127032
401851183,657,2,1,10743,7303,,1,1,0.6797580269892973
401851183,658,2,1,10730,7294,,1,1,0.6797428251956765
401851183,659,2,1,10727,7296,,1,1,0.6801193028241216
401851183,660,2,1,10742,7309,,1,1,0.680379746835443
401851183,661,2,1,10735,7306,,1,1,0.6805439135698985
401851183,662,2,1,10718,7298,,1,1,0.6808768656716417
401851183,663,2,1,10703,7292,,1,1,0.6812704343764596
401851183,664,2,1,10688,7291,,1,1,0.682132834424696
401851183,665,2,1,10664,7277,,1,1,0.6823551471966998
401851183,666,2,1,10634,7252,,1,1,0.6819292967280932
401851183,667,2,1,10604,7229,,1,1,0.6816896096549123
401851183,668,2,1,10592,7215,,1,1,0.6811402680762696
401851183,669,2,1,10586,7204,,1,1,0.6804873441632037
401851183,670,2,1,10577,7189,,1,1,0.6796483599584082
401851183,671,2,1,10581,7185,,1,1,0.6790135122366059
401851183,672,-1,1,10564,6215,,1,1,0.5883021010789324
401851183,673,-1,1,10565,6214,,1,1,0.5881517933188227
401851183,674,-1,1,10568,6219,,1,1,0.5884578997161779
401851183,675,-1,1,10567,6223,,1,1,0.5888920427665815
401851183,676,-1,1,10569,6232,,1,1,0.589632012108599
401851183,677,-1,1,10567,6243,,1,1,0.5907843693821554
401851183,678,-1,1,10558,6246,,1,1,0.5915719696969697
401851183,679,-1,1,10547,6249,,1,1,0.5924732202104465
401851183,680,-1,1,10537,6249,,1,1,0.5930353923522156
401851183,681,-1,1,10536,6251,,1,1,0.5932814575820838
401851183,682,-1,1,10536,6253,,1,1,0.5934712469159233
401851183,683,-1,1,10535,6253,,1,1,0.5935275695169403
401851183,684,-1,1,10527,6246,,1,1,0.5933137050052236
401851183,685,1,1,10460,6836,,1,1,0.6535079334735232
401851183,686,1,1,10439,6817,,1,1,0.6530025859591994
401851183,687,1,1,10416,6803,,1,1,0.653100403148397
401851183,688,1,1,10396,6785,,1,1,0.6526255049047894
401851183,689,1,1,10386,6775,,1,1,0.6522911051212938
401851183,690,1,1,10387,6778,,1,1,0.652517085378766
401851183,691,1,1,10378,6773,,1,1,0.6526011560693642
401851183,692,1,1,10374,6776,,1,1,0.6531418658442559
401851183,693,1,1,10372,6772,,1,1,0.6528822055137845
401851183,694,1,1,10369,6763,,1,1,0.652203259087841
401851183,695,1,1,10359,6756,,1,1,0.6521571276903774
401851183,696,1,1,10349,6749,,1,1,0.6521109071587287
401851183,697,1,1,10333,6733,,1,1,0.6515723270440251
401851183,698,1,1,10327,6727,,1,1,0.6513699293252009
401851183,699,1,1,10330,6725,,1,1,0.6509872241579558
401851183,700,1,1,10324,6725,,1,1,0.6513654851830332
401851183,701,1,1,10329,6733,,1,1,0.6518246055560933
401851183,702,1,1,10330,6735,,1,1,0.6519550909794812
401851183,703,1,1,10328,6741,,1,1,0.6526621490803485
401851183,704,1,1,10322,6749,,1,1,0.6538163502518404
401851183,705,-1,1,10241,6047,,1,1,0.5904520160109343
401851183,706,-1,1,10240,6037,,1,1,0.5895332942784612
401851183,707,-1,1,10237,6026,,1,1,0.5886317023146792
401851183,708,-1,1,10228,6020,,1,1,0.5885630498533725
401851183,709,-1,1,10232,6026,,1,1,0.5889192886456909
401851183,710,-1,1,10221,6018,,1,1,0.5887704196419837
401851183,711,-1,1,10204,6003,,1,1,0.5882814030962179
401851183,712,-1,1,10192,5988,,1,1,0.5875024524229939
401851183,713,-1,1,10186,5984,,1,1,0.5874558303886925
401851183,714,-1,1,10168,5971,,1,1,0.5872173058013765
401851183,715,-1,1,10156,5961,,1,1,0.5869265603465249
401851183,716,-1,1,10149,5951,,1,1,0.586346172790858
401851183,717,-1,1,10144,5947,,1,1,0.586240883106643
401851183,718,-1,1,10135,5942,,1,1,0.5862681266646937
401851183,719,-1,1,10124,5931,,1,1,0.585818684574363
401851183,720,-1,1,10112,5914,,1,1,0.5848329048843187
401851183,721,-1,1,10107,5907,,1,1,0.5844297160945692
401851183,722,-1,1,10096,5896,,1,1,0.5839770251534957
401851183,723,-1,1,10065,5874,,1,1,0.5835899473527366
401851183,724,-1,1,10027,5845,,1,1,0.5829095622694187
401851183,725,-1,1,10001,5823,,1,1,0.58222533240028
401851183,726,-1,1,9967,5798,,1,1,0.5817032801685225
401851183,727,-1,1,9926,5769,,1,1,0.5811845286059629
401851183,728,-1,1,9893,5741,,1,1,0.5802930773117736
401851183,729,-1,1,9868,5719,,1,1,0.5795339412360689
401851183,730,-1,1,9855,5704,,1,1,0.5787765040073044
401851183,731,-1,1,9847,5693,,1,1,0.5781297593664332
401851183,732,-1,1,9836,5681,,1,1,0.5775564139052652
401851183,733,-1,1,9828,5675,,1,1,0.5774160732451679
401851183,734,-1,1,9830,5676,,1,1,0.57740032546786
401851183,735,-1,1,9826,5674,,1,1,0.5774318274318274
401851183,736,-1,1,9822,5672,,1,1,0.5774633550488599
401851183,737,-1,1,9813,5668,,1,1,0.577585328578706
401851183,738,-1,1,9814,5673,,1,1,0.5780358598207009
401851183,739,-1,1,9813,5675,,1,1,0.5782985226693836
401851183,740,-1,1,9815,5678,,1,1,0.5784862992767648
401851183,741,-1,1,9811,5679,,1,1,0.5788240089676959
401851183,742,-1,1,9815,5684,,1,1,0.5790974839564021
401851183,743,-1,1,9824,5692,,1,1,0.579381233462243
401851183,744,-1,1,9832,5701,,1,1,0.5798250966036201
401851183,745,-1,1,9832,5707,,1,1,0.5804352247305268
401851183,746,-1,1,9832,5714,,1,1,0.5811470408785845
401851183,747,-1,1,9836,5724,,1,1,0.5819272209798739
401851183,748,-1,1,9840,5729,,1,1,0.5821987400934769
401851183,749,-1,1,9830,5731,,1,1,0.5829943043124491
401851183,750,-1,1,9811,5727,,1,1,0.5837154794660144
401851183,751,-1,1,9792,5727,,1,1,0.5848478660404329
401851183,752,-1,1,9776,5721,,1,1,0.5851912456535079
401851183,753,1,1,9861,6454,,1,1,0.6544661867585927
401851183,754,1,1,9853,6450,,1,1,0.6545915778792492
401851183,755,1,1,9839,6446,,1,1,0.6551163499644345
401851183,756,1,1,9826,6433,,1,1,0.6546601546601547
401851183,757,1,1,9810,6419,,1,1,0.6543008560945781
401851183,758,1,1,9794,6405,,1,1,0.6539403838301348
401851183,759,1,1,9778,6393,,1,1,0.6537832310838446
401851183,760,1,1,9768,6381,,1,1,0.6532241555783009
401851183,761,1,1,9755,6367,,1,1,0.652659628984319
401851183,762,1,1,9751,6356,,1,1,0.6517994463242079
401851183,763,1,1,9740,6348,,1,1,0.651714227058099
401851183,764,1,1,9738,6345,,1,1,0.6515400410677618
401851183,765,1,1,9724,6335,,1,1,0.6514497223935842
401851183,766,1,1,9715,6323,,1,1,0.6508181537511578
401851183,767,1,1,9711,6320,,1,1,0.6507773087614537
401851183,768,1,1,9704,6315,,1,1,0.6507315062847723
401851183,769,1,1,9687,6304,,1,1,0.6507379502528641
401851183,770,1,1,9682,6296,,1,1,0.6502478314745973
401851183,771,1,1,9675,6287,,1,1,0.6497881574868244
401851183,772,1,1,9670,6279,,1,1,0.6492969396195203
401851183,773,1,1,9670,6278,,1,1,0.6491935483870968
401851183,774,1,1,9666,6276,,1,1,0.6492552751344642
401851183,775,1,1,9666,6277,,1,1,0.6493587091435664
401851183,776,1,1,9656,6271,,1,1,0.6494098156968316
401851183,777,1,1,9644,6262,,1,1,0.6492846775865644
401851183,778,1,1,9631,6253,,1,1,0.6492266168379529
401851183,779,1,1,9612,6247,,1,1,0.6498855835240275
401851183,780,1,1,9591,6243,,1,1,0.6508912748879391
401851183,781,1,1,9573,6240,,1,1,0.6518015665796345
401851183,782,1,1,9562,6245,,1,1,0.6530740276035132
401851183,783,1,1,9567,6258,,1,1,0.6540913366077961
401851183,784,1,1,9571,6272,,1,1,0.6552804763397054
401851183,785,1,1,9582,6294,,1,1,0.6568238731218697
401851183,786,1,1,9608,6310,,1,1,0.6567117585848075
401851183,787,1,1,9623,6314,,1,1,0.6561038961038961
401851183,788,1,1,9632,6313,,1,1,0.655387170438032
401851183,789,1,1,9631,6308,,1,1,0.6549361569604485
401851183,790,1,1,9634,6309,,1,1,0.6548360315483603
401851183,791,1,1,9636,6309,,1,1,0.6547001452583524
401851183,792,1,1,9639,6307,,1,1,0.6542889741728036
401851183,793,1,1,9633,6303,,1,1,0.6542812662169175
401851183,794,1,1,9632,6303,,1,1,0.6543491799875442
401851183,795,1,1,9623,6299,,1,1,0.6545454545454545
401851183,796,1,1,9626,6296,,1,1,0.6540299127544661
401851183,797,1,1,9614,6283,,1,1,0.6534941763727121
401851183,798,1,1,9598,6266,,1,1,0.6528125
401851183,799,1,1,9579,6255,,1,1,0.6529589813171903
401851183,800,1,1,9563,6253,,1,1,0.6538421327757449
401851183,801,1,1,9549,6258,,1,1,0.6553240498377133
401851183,802,1,1,9550,6272,,1,1,0.6567211055276382
401851183,803,1,1,9540,6284,,1,1,0.6586669461328862
401851183,804,1,1,9538,6302,,1,1,0.6606918238993711
401851183,805,1,1,9536,6318,,1,1,0.6625078632837073
401851183,806,1,1,9534,6323,,1,1,0.6631711409395973
401851183,807,1,1,9529,6325,,1,1,0.6637288846920575
401851183,808,1,1,9524,6324,,1,1,0.663972286374134
401851183,809,1,1,9514,6320,,1,1,0.664249684741488
401851183,810,1,1,9498,6313,,1,1,0.6646315789473685
401851183,811,1,1,9486,6311,,1,1,0.6652613827993255
401851183,812,1,1,9480,6316,,1,1,0.6662096604091964
401851183,813,1,1,9467,6322,,1,1,0.6677579469848981
401851183,814,1,1,9471,6337,,1,1,0.669059432070094
401851183,815,1,1,9469,6345,,1,1,0.6700454017527189
401851183,816,1,1,9473,6355,,1,1,0.6708179419525065
401851183,817,1,1,9485,6364,,1,1,0.6709180984505112
401851183,818,1,1,9495,6364,,1,1,0.6702116457828788
401851183,819,1,1,9501,6362,,1,1,0.6695780279911607
401851183,820,1,1,9527,6372,,1,1,0.6688005037254696
401851183,821,1,1,9539,6373,,1,1,0.6680641442196835
401851183,822,1,1,9557,6379,,1,1,0.667433831990794
401851183,823,1,1,9563,6378,,1,1,0.6669106116048092
401851183,824,1,1,9566,6382,,1,1,0.6671195652173914
401851183,825,1,1,9564,6388,,1,1,0.6678862638511395
401851183,826,1,1,9562,6394,,1,1,0.6686532831451275
401851183,827,1,1,9555,6395,,1,1,0.6692476718635555
401851183,828,1,1,9544,6393,,1,1,0.6698093442279489
401851183,829,1,1,9524,6388,,1,1,0.6706907411295402
401851183,830,1,1,9513,6392,,1,1,0.6718864950078823
401851183,831,1,1,9518,6404,,1,1,0.6727941176470589
401851183,832,1,1,9521,6408,,1,1,0.6730022051874409
401851183,833,1,1,9530,6414,,1,1,0.6729962232480067
401851183,834,1,1,9526,6416,,1,1,0.6734886649874056
401851183,835,-1,1,9125,5456,,1,1,0.5978963514846061
401851183,836,-1,1,9131,5446,,1,1,0.5964086280521187
401851183,837,-1,1,9143,5438,,1,1,0.5947512301804264
401851183,838,-1,1,9152,5425,,1,1,0.5927463403976404
401851183,839,-1,1,9156,5416,,1,1,0.5915046953483293
401851183,840,-1,1,9164,5410,,1,1,0.59033384246127
401851183,841,-1,1,9166,5405,,1,1,0.5896596858638743
401851183,842,-1,1,9166,5397,,1,1,0.5887870855148342
401851183,843,-1,1,9165,5395,,1,1,0.5886331406130686
401851183,844,-1,1,9163,5394,,1,1,0.5886524822695035
401851183,845,-1,1,9164,5399,,1,1,0.589133755182195
401851183,846,-1,1,9164,5401,,1,1,0.5893519528692995
401851183,847,-1,1,9168,5404,,1,1,0.589422028353326
401851183,848,-1,1,9171,5407,,1,1,0.5895563065518369
401851183,849,-1,1,9178,5421,,1,1,0.5906318082788671
401851183,850,-1,1,9172,5428,,1,1,0.591781120558099
401851183,851,-1,1,9164,5438,,1,1,0.5933886100807332
401851183,852,-1,1,9154,5444,,1,1,0.5946920052424639
401851183,853,-1,1,9142,5446,,1,1,0.5956911636045494
401851183,854,-1,1,9133,5454,,1,1,0.5971538040503558
401851183,855,-1,1,9125,5460,,1,1,0.5983346115919799
401851183,856,-1,1,9116,5456,,1,1,0.5984865101996052
401851183,857,-1,1,9121,5459,,1,1,0.5984873396908912
401851183,858,-1,1,9128,5458,,1,1,0.5979189485213582
401851183,859,-1,1,9142,5460,,1,1,0.5972222222222222
401851183,860,-1,1,9161,5470,,1,1,0.5970751937138492
401851183,861,-1,1,9169,5465,,1,1,0.5960091593065097
401851183,862,-1,1,9176,5455,,1,1,0.5944650250599259
401851183,863,-1,1,9183,5450,,1,1,0.5934676102340773
401851183,864,-1,1,9182,5441,,1,1,0.5925522648083623
401851183,865,-1,1,9180,5435,,1,1,0.592027880636027
401851183,866,-1,1,9176,5430,,1,1,0.591741120069732
401851183,867,1,1,9471,6286,,1,1,0.6636757099123826
401851183,868,1,1,9480,6283,,1,1,0.66272938198692255
401851183,869,1,1,9488,6279,,1,1,0.6617492096944152
401851183,870,1,1,9496,6277,,1,1,0.6609812592124658
401851183,871,1,1,9496,6269,,1,1,0.6601389766266582
401851183,872,1,1,9494,6267,,1,1,0.6600673967986521
401851183,873,1,1,9495,6273,,1,1,0.6606296725281668
401851183,874,1,1,9490,6276,,1,1,0.6612937210282342
401851183,875,1,1,9473,6266,,1,1,0.6614248021108179
401851183,876,1,1,9455,6251,,1,1,0.6610975996616263
401851183,877,1,1,9433,6235,,1,1,0.6609432962374139
401851183,878,1,1,9420,6230,,1,1,0.6613245595414986
401851183,879,1,1,9410,6223,,1,1,0.6612834679133022
401851183,880,1,1,9401,6214,,1,1,0.6609592683186217
401851183,881,1,1,9393,6205,,1,1,0.6605641298563065
401851183,882,1,1,9391,6203,,1,1,0.6604918556371766
401851183,883,1,1,9384,6201,,1,1,0.6607713616023866
401851183,884,1,1,9370,6192,,1,1,0.6607981220657277
401851183,885,1,1,9348,6173,,1,1,0.6603208556149732
401851183,886,1,1,9333,6161,,1,1,0.6600964113551152
401851183,887,1,1,9319,6149,,1,1,0.6598004505954297
401851183,888,1,1,9316,6146,,1,1,0.6596909207984546
401851183,889,1,1,9307,6137,,1,1,0.6593619078311311
401851183,890,1,1,9297,6130,,1,1,0.6593182062587375
401851183,891,1,1,9290,6123,,1,1,0.659061558329746
401851183,892,1,1,9277,6109,,1,1,0.6584761288931997
401851183,893,1,1,9255,6088,,1,1,0.6577724964891434
401851183,894,1,1,9234,6071,,1,1,0.6574274577739281
401851183,895,1,1,9208,6052,,1,1,0.6572204125950054
401851183,896,1,1,9198,6045,,1,1,0.6571739130434783
401851183,897,1,1,9199,6043,,1,1,0.6568851211824802
401851183,898,1,1,9202,6041,,1,1,0.6564537157757496
401851183,899,1,1,9207,6038,,1,1,0.6557715278531872
401851183,900,1,1,9217,6038,,1,1,0.6550602017572404
401851183,901,1,1,9219,6030,,1,1,0.6540505368181325
401851183,902,1,1,9219,6024,,1,1,0.6533998481726494
401851183,903,1,1,9213,6012,,1,1,0.6525230602278893
401851183,904,1,1,9199,5996,,1,1,0.6517769807629605
401851183,905,1,1,9180,5984,,1,1,0.6518187758658245
401851183,906,1,1,9159,5979,,1,1,0.6527671651566422
401851183,907,1,1,9128,5963,,1,1,0.6532311062431544
401851183,908,1,1,9101,5952,,1,1,0.653960232890256
401851183,909,1,1,9080,5942,,1,1,0.654371283858181
401851183,910,1,1,9054,5929,,1,1,0.6548144876325088
401851183,911,1,1,9023,5913,,1,1,0.6552908587257618
401851183,912,1,1,8998,5894,,1,1,0.655
401851183,913,1,1,8982,5875,,1,1,0.6540516473731077
401851183,914,1,1,8969,5867,,1,1,0.6541076803031992
